"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0005815","microtubule organizing center",686,0.242658108264361,1.40169834935896,4.75146309713707e-06,0.000965530390041865,0.000660311589080787,2300,"tags=20%, list=13%, signal=18%","80184/114791/117177/28981/10198/1654/84140/90799/51473/80817/996/5144/201134/91147/5573/51175/57534/54839/22995/80321/11127/8615/55812/5562/51361/79848/123016/4750/54970/114327/5563/2773/51626/80351/23271/5901/5048/2932/146057/79960/63971/8658/121441/9702/26258/375748/79841/8766/145508/137886/7813/27152/51174/9731/4869/8556/10769/4204/5108/55212/22832/167691/84376/151987/84936/285282/585/55717/57679/9659/57606/5747/153241/220134/23281/9738/9851/6497/57509/22852/23122/1453/9493/23322/23108/4999/54875/29922/340351/9364/8924/163786/54902/23032/144100/55012/26005/5116/7153/79739/11215/8239/148137/57639/3796/79598/6249/7430/51382/4659/22954/3192/25914/84930/23059/79648/79441/8452/285331/348654/57448/9113/6509/1108/6683/54619/79839/701/51164/57560/23329/636/55171/1781/7251/1069",0.610526878385931
"GO:0034702","monoatomic ion channel complex",312,-0.301421258412589,-1.40002912608127,0.00424042315735578,0.0557615645192284,0.0381344882119413,6406,"tags=44%, list=36%, signal=29%","57113/6263/9312/3745/1261/1143/3757/83795/1141/266675/9177/845/84329/7225/10368/80727/57053/3780/778/94015/3741/8973/50801/781/3762/3306/57657/93145/3765/1188/2904/3754/10021/2742/10089/64840/3787/3750/55107/8911/1142/2570/55503/29850/1536/7439/54714/440829/779/93107/56479/25932/55879/1144/1181/257062/169522/27092/7222/30819/6326/440699/259232/6261/729993/3748/26090/170572/116443/1135/9196/3742/775/26285/6833/55800/610/2890/1364/2562/84876/10369/59284/140738/1136/783/170850/6332/79073/26251/3784/1262/23415/2556/3749/3775/2892/3788/80333/3752/1180/23416/27133/8913/6329/6327/6337/3779/126755/59285/3767/27091/149111/3770/782/9132/6324/784/7881/3755/54207/54102/8514/2894/2901/57101/3761/53373/168507/57828/54795/6844/11194/1145/1186/3778/5566",0.407017918923954
"GO:0042470","melanosome",110,0.283214533867403,1.38163563577009,0.0180192567928263,0.138031005917863,0.0943973113638526,2271,"tags=23%, list=13%, signal=20%","4673/538/10672/10972/5901/821/3320/476/7184/5862/1213/25825/23682/55161/84958/2315/3326/7534/1508/7299/6509/25924/6513/6809/3688",0.352487857583619
"GO:0048770","pigment granule",110,0.283214533867403,1.38163563577009,0.0180192567928263,0.138031005917863,0.0943973113638526,2271,"tags=23%, list=13%, signal=20%","4673/538/10672/10972/5901/821/3320/476/7184/5862/1213/25825/23682/55161/84958/2315/3326/7534/1508/7299/6509/25924/6513/6809/3688",0.352487857583619
"GO:0090734","site of DNA damage",123,0.285790272624141,1.37755864181748,0.0118260669232836,0.110963194934167,0.0758860459827516,2370,"tags=24%, list=13%, signal=21%","55345/10951/54799/5980/113510/23468/23347/8467/1386/8065/56916/9557/5884/2074/221443/3980/3070/5932/545/10096/25842/55775/23376/6117/27336/1108/10111/10038/64859",0.380730400722792
"GO:0000151","ubiquitin ligase complex",317,0.248773808447069,1.37512079186634,0.00113395290266036,0.0288609303290007,0.0197375525042418,3059,"tags=27%, list=17%, signal=23%","64750/10513/10116/9440/3652/26235/996/54813/197131/55832/8450/8315/26268/84078/25820/130507/90025/8065/4008/23014/8445/148581/8816/7703/55031/89890/54876/29945/79699/55294/11146/140462/80311/84259/55070/51434/115294/8507/246184/26273/11275/79184/6400/23032/9604/1911/80067/200933/8405/10238/1912/56254/339745/10625/10048/196394/4289/8452/26272/119504/64839/6502/701/25793/7320/57542/25852/80232/2861/26269/10210/54880/57643/5469/25847/7993/10393/9025/30837/7319/51433/672/317719/143879/51439/9354",0.45505986738723
"GO:0097060","synaptic membrane",424,-0.286379587942304,-1.37249450128064,0.00500391233893135,0.0607724135004594,0.0415613318282224,5872,"tags=41%, list=33%, signal=28%","4916/10368/26059/57053/55061/79827/4851/23237/2572/5727/8973/8787/2913/781/133396/5368/5023/145581/9746/11141/2066/22829/57706/6511/57689/3765/22941/2904/50863/55851/4814/84966/2064/2742/6506/493/22999/10681/8082/64084/3750/1212/23096/6512/9463/1142/2570/5101/1902/440279/440829/1947/1173/729956/79065/55879/1144/1181/27092/57497/9127/85445/10280/84628/57549/57451/8828/84631/729993/5138/714/84144/3748/170572/116443/1135/5364/163/775/712/286/5898/6833/2890/6534/2823/84687/287/9381/2562/1394/3361/440073/10675/10369/53942/846/140730/40/59284/1410/83590/57537/1136/320/1630/93185/114794/4985/747/2556/9495/3749/3775/5879/2911/2892/223082/6536/492/6900/1813/3752/8676/115207/6553/9379/5913/3690/375323/134/4185/27091/149111/6855/9783/57555/51107/594855/53826/6869/2693/84062/2775/1268/2894/2901/8745/3761/491/57863/55361/4593/6538/6530/6843/2912/6844/374291/66000/78999/1072/81926/1785/1211/1145/27006/3778/5664/4987/9378/8775",0.407017918923954
"GO:0042383","sarcolemma",136,-0.322221043538994,-1.36979817178163,0.0266227491988906,0.173994177152911,0.118991978700599,4907,"tags=39%, list=28%, signal=28%","493/2692/8082/79026/28965/2258/7412/84033/779/6445/857/8987/64208/27092/54221/6253/6261/1292/3916/124093/775/286/6833/1291/477/287/6517/6442/64091/59284/6546/783/3752/1180/5348/2251/2318/6327/358/59285/3767/782/23336/6324/784/84062/682/80024/6518/28954/5239/274/4842",0.352487857583619
"GO:1990351","transporter complex",437,-0.284418874952033,-1.36216084522741,0.00363780415012676,0.0494866805939658,0.0338431902696693,5111,"tags=34%, list=29%, signal=25%","1188/2904/3754/10058/1537/10021/4726/2742/10089/1337/64840/3787/3750/55107/8911/57198/1346/91942/1142/2570/55503/4704/29850/1536/523/7439/54714/440829/779/535/93107/56479/25932/55879/1144/1181/257062/169522/4716/27092/7222/30819/6326/4722/8992/440699/4717/259232/6261/51079/729993/23120/3748/26090/170572/116443/1135/9196/3742/4696/775/26285/6833/55800/610/477/2890/1364/2562/84876/10369/4705/59284/140738/1136/783/245973/525/170850/6332/79073/26251/114879/20/3784/1262/23415/2556/3749/3775/2892/4701/3788/4713/80333/3752/5350/1180/7384/5348/480/23416/27133/8913/25874/6329/6327/6337/1327/3779/126755/59285/3767/27091/149111/3770/782/527/126328/9132/6324/496/784/7881/9114/3755/54207/5195/54102/1329/8514/10975/2894/2901/57101/3761/53373/4695/168507/57828/483/54795/6844/374291/11194/1145/1186/3778/5566",0.431707695803346
"GO:0005876","spindle microtubule",76,0.30216636319248,1.35943399715695,0.0376609240167264,0.220107178142201,0.150527960658869,3832,"tags=39%, list=22%, signal=31%","84140/11127/5048/8766/1213/151393/220134/23122/1453/9735/3796/827/3192/79441/8452/79884/23255/55177/115106/6990/5423/1062/92421/55142/51510/55055/3832/9055/24137/22920",0.321775918075361
