"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0046635","positive regulation of alpha-beta T cell activation",54,-0.410836225068757,-1.50753157883118,0.031050601783111,0.275622025187974,0.196976098616117,4076,"tags=37%, list=23%, signal=29%","975/64926/942/6375/3122/8651/23476/865/3133/10148/2737/11006/3549/51043/3594/3071/50943/5914/84807/3965",0.352487857583619
"GO:0050913","sensory perception of bitter taste",31,-0.456160693915745,-1.50681755756938,0.0310782358130378,0.275622025187974,0.196976098616117,4404,"tags=39%, list=25%, signal=29%","5304/54429/83597/285093/50832/64108/50835/5726/5330/50831/2779/259286",0.352487857583619
"GO:0090128","regulation of synapse maturation",25,-0.474275563314507,-1.506229840074,0.0479543742743848,0.325980302680135,0.232965156553953,6468,"tags=60%, list=37%, signal=38%","4761/6093/22899/9148/1600/8506/57549/991/29882/27185/153090/816/27006/22839/9378",0.321775918075361
"GO:0045945","positive regulation of transcription by RNA polymerase III",20,0.465830957464653,1.50554107224789,0.0362923427824739,0.292965856813511,0.20937104523304,1559,"tags=35%, list=9%, signal=32%","8467/84524/79664/2074/55814/9188/23451",0.321775918075361
"GO:0045620","negative regulation of lymphocyte differentiation",56,-0.409602885468602,-1.50539748619717,0.0186095829181242,0.208363394886098,0.148909030731786,4191,"tags=43%, list=24%, signal=33%","3623/3718/30009/282618/5692/6776/84695/8651/6422/3456/1493/865/3902/2737/11006/3549/51043/3398/5696/5690/3659/50943/5699/5698",0.352487857583619
"GO:0050852","T cell receptor signaling pathway",132,-0.353094392957704,-1.50495265774682,0.00688084924088631,0.116644931638461,0.083361493123846,4855,"tags=45%, list=27%, signal=33%","84433/387357/7070/27040/153579/2633/54718/975/8934/55072/940/10385/917/1236/5336/916/942/920/919/7805/8517/3958/915/1845/5335/3635/54923/4340/257101/3702/9840/696/8890/28639/1493/11118/11314/9564/5133/867/7535/10384/3902/925/11006/8525/23180/8893/80380/28755/2625/84174/5293/53347/25865/79037/4068/84807/11119",0.407017918923954
"GO:0072677","eosinophil migration",22,-0.503373120133346,-1.50479940613126,0.0485584218512898,0.326787100709849,0.233541743015633,6532,"tags=64%, list=37%, signal=40%","6360/101/6363/6355/6366/6354/3958/6347/23604/6356/11314/5734/6367/6352",0.252961123069611
"GO:0140374","antiviral innate immune response",66,-0.392592447464567,-1.50448334691097,0.0170639355431345,0.196349453343371,0.140323144562222,3140,"tags=32%, list=18%, signal=26%","80342/171389/3434/3433/79132/55210/64135/6737/201292/200316/29800/60489/81030/4599/3437/8638/5970/4940/3627/4939/3661",0.352487857583619
"GO:1903312","negative regulation of mRNA metabolic process",102,0.323866505041117,1.50317257000862,0.00553868480822068,0.10287594190084,0.0735213438159219,2559,"tags=26%, list=14%, signal=23%","55132/3658/6426/57721/10949/5411/3183/8087/10492/10772/7812/79882/9774/10128/9343/29974/143684/23435/90806/22938/3192/8148/55051/6634/1429/708/6431",0.407017918923954
"GO:0043029","T cell homeostasis",33,-0.449477324056979,-1.50290015597968,0.0323638475370332,0.281047091598652,0.200853177799393,1079,"tags=24%, list=6%, signal=23%","5518/3071/5696/5690/50943/5699/5698/3965",0.321775918075361
"GO:0055010","ventricular cardiac muscle tissue morphogenesis",37,0.39625879811252,1.50237592382371,0.0396469998717064,0.300011964584829,0.214406618200318,2613,"tags=32%, list=15%, signal=28%","3516/7042/1909/657/5629/1832/7049/4625/6262/7046/4036/5469",0.321775918075361
"GO:0002399","MHC class II protein complex assembly",12,-0.583211197408677,-1.50194509022793,0.0471544715447154,0.324662289263532,0.232023224788706,7292,"tags=92%, list=41%, signal=54%","3120/567/3115/3117/3119/3108/3113/3109/3122/3111/3112",0.266350657088526
"GO:0002503","peptide antigen assembly with MHC class II protein complex",12,-0.583211197408677,-1.50194509022793,0.0471544715447154,0.324662289263532,0.232023224788706,7292,"tags=92%, list=41%, signal=54%","3120/567/3115/3117/3119/3108/3113/3109/3122/3111/3112",0.266350657088526
"GO:0006338","chromatin remodeling",565,0.258298453132748,1.50188060672629,2.16289763822788e-06,0.000342534683864616,0.000244795914340814,3013,"tags=27%, list=17%, signal=23%","23512/91746/4673/2186/51773/7259/196528/22823/114803/10951/8450/7994/64324/84458/5562/152485/5563/64426/3183/51132/23468/546/23347/8467/5887/257218/7175/51780/1386/55632/25862/79960/201973/84181/6885/64769/23411/25836/4869/56916/4204/7703/23408/9271/55193/9557/55869/1106/8846/54876/11198/6594/55870/9575/55636/2074/11168/11146/55791/55274/5591/3190/3070/57673/23081/84193/57602/6421/51535/10419/6601/8493/80312/545/195814/51366/9767/8726/121536/79723/58508/7403/79184/9188/25942/8091/1911/605/6662/23451/158880/56339/23269/25842/1912/56254/57492/79829/6872/328/2033/29915/54556/64863/114825/6605/3192/5315/55320/57683/55051/9960/10075/3169/1108/56165/10111/56154/54790/29072/10038/9416/51322/115426/81550/58487/84456/54880/10138/64783/84944/4297/6595/144108/9869/122402/55818/4798/9025/7319/29994/22890/672/5929/54891/6827/57708/23774/10196/6996/124512/221037",0.627256739718528
"GO:0001895","retina homeostasis",41,0.3836186555774,1.49974364663444,0.0245288972024791,0.24318764969443,0.173796540518714,2746,"tags=32%, list=16%, signal=27%","79738/55812/94137/6101/167691/585/85015/8842/285331/6513/166379/128338/51259",0.352487857583619
"GO:0002323","natural killer cell activation involved in immune response",23,-0.491553252773909,-1.4987020669967,0.0390015600624025,0.29994019138756,0.214355324750987,5770,"tags=52%, list=33%, signal=35%","3449/3452/3593/3441/3916/3451/11151/3456/3444/51744/3134/4818",0.287857117255149
"GO:0060563","neuroepithelial cell differentiation",24,0.43355215184543,1.49859596027444,0.0456981254405198,0.321650665381343,0.229870936986568,5465,"tags=50%, list=31%, signal=35%","10527/652/4087/5054/56647/650/4131/222546/7481/1747/1499/3642",0.321775918075361
