"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","KEGG_ECM_RECEPTOR_INTERACTION","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_PATHWAYS_IN_CANCER","HALLMARK_MYC_TARGETS_V2","KEGG_COLORECTAL_CANCER","location_distal"
0.198437448510728,0.150281579172193,0.487285225047337,-0.495457883640579,-0.113833184774883,-0.350384208455514,0.208701882041498,0.720773304879561
1.09144432390995,0.264991220269631,0.15584568354417,-0.901927067295018,-0.486596341072456,-0.327426948229111,0.42281166375569,0.724933804987181
0.376711247234947,0.27659917237674,0.438836086195889,-0.300565353207889,-0.348979535558032,-0.340057667181226,0.30763460367338,0.725381396367984
0.970282967015016,0.298434085213619,0.877733413830565,-0.575555085046659,-1.11526311294827,-0.284845195730019,0.390328147835963,0.821128814887756
0.695318143660666,0.283833215237436,0.394506685703775,-0.495594733746998,-0.546679311626281,-0.330544497181596,0.332578892618829,0.434833175718806
0.823616329636393,0.120288184195509,1.15106162411482,-0.812091130609729,-0.814599379772506,-0.258029311589888,0.302065104208899,0.446386557274152
0.70707384777018,0.218019827378167,0.635687910104256,-1.0826708683568,-0.510183760102609,-0.480412489320621,0.60553178498643,0.746534489814358
1.16456974425299,0.385228684522684,0.142959593017783,-0.956782463524988,-0.417996654408544,-0.324470677298788,0.289742521131317,0.296041203005778
0.689110326273445,0.358533181584834,0.355627357032174,-0.821727451005688,-0.0942536752001107,-0.238231839453288,0.205609256056261,0.874088911935989
1.03422429949645,0.197758395650082,0.43255232462666,-0.998725745217938,-0.416161288552224,-0.261865591542998,0.49549596176603,0.628655053098268
0.928024457164606,0.278485275382198,0.556969714567189,-1.0478488352359,-0.357826391835631,-0.589711003390972,0.460684921750121,1.08715213538052
0.0534260831836633,0.749968081723039,0.454444573484361,-0.539323049495158,-0.0952832332570402,-0.903511386308129,0.48095519059031,0.975876712451035
0.789104280104761,0.314175191370521,0.606300021831887,-0.631252795524233,-0.889925383822083,-0.325145774661014,0.408923533818493,0.878032583796752
0.387769896686866,0.384412339437474,0.516899196994769,-0.284732760187005,-0.363589831271601,-0.373477597927375,0.171123531171748,1.09740334377864
0.445168698997892,0.191832950611051,0.467447979099799,-0.48384952556396,-0.356129439272088,-0.42646708854721,0.494704234129375,0.66004495133003
0.358282217562908,0.257346683467737,0.51137759143813,-0.591146772864394,-0.350223851246056,-0.303718158842692,0.429579779886382,0.665162731973352
0.749135268139544,0.392322044318586,0.528859574486494,-0.679765915379316,-0.427405174498804,-0.461463047890665,0.253680842755543,0.742697375385359
0.619855989355115,0.410116308762285,0.0935805579812767,-0.4799194147659,-0.251372982643661,-0.422520043964725,0.319326334360253,0.566673717069574
0.523998063123051,0.40530066696932,0.627981834101186,-1.05059542433798,-0.565037026001649,-0.625751956286639,0.540499993244153,1.46124235253417
-0.0274380593564573,0.419524839719721,0.255627503972442,-0.280043378495569,-0.0460747195814399,-0.484974039522132,0.43975376130481,0.879289880753592
0.54077785699334,0.466703709828815,0.665147495094916,-0.767931858482244,-0.575510615019141,-0.357209894225967,0.543403212979928,0.511193625577071
0.744254739679323,0.412601546668433,0.513422250827877,-1.25608142486592,-0.316178166095529,-0.679085039364981,0.408802628964833,1.56102967342536
0.519389533170639,0.469811140674251,0.359059297485518,-0.682656806652689,-0.370853555909425,-0.515562400795089,0.371527059395018,1.06825007160523
0.834192185238791,0.133235715351269,0.469869869646305,-0.749280782468677,-0.504116592651017,-0.125151094096715,0.549581714501658,0.986757194522663
0.390390291259122,0.189891600839563,0.139834326460762,-0.148607301654499,-0.26183957066054,-0.177676649228221,0.188540932392274,0.378539907083814
0.979354350606246,0.464483647346752,0.20527818895871,-0.937449918120394,-0.437992778879251,-0.495461507150189,0.450802793417146,0.719884151399417
0.577804203451582,0.499740125048422,0.462769777239162,-0.654240916241066,-0.493011180535991,-0.416325515167398,0.328812862610198,0.754329687265446
0.507436433951081,0.408491139091179,0.456622945686084,-0.635801189211193,-0.289700353897918,-0.18766344401023,0.191036951704806,0.638334327369147
0.372404094119967,0.309098335828912,0.645986110572281,-1.05255396448915,-0.268964010550136,-0.782965975214214,0.553568323539298,1.08928779501114
0.036585800156208,0.633866480898926,0.927827974528182,-0.433103567124648,-0.965245393035714,-0.433667914549305,0.592751313800002,0.0313027332280002
0.794733438541014,0.474550759635106,0.677574884934701,-1.00455363216482,-0.601066350646969,-0.60390910811794,0.37380143832537,1.23421653162061
0.850628291551363,0.132152396050702,0.708879850389931,-0.79210153312079,-0.841347360043425,-0.544785468582628,0.715629235586623,0.861649777842088
0.024151240625516,0.272515175304104,0.726841923585991,-0.587777929221936,-0.0274440122239298,-0.470399717421441,0.326056758533509,0.805671593711992
0.525355504493523,0.432343944517853,0.685540764083923,-0.700045115822236,-0.830503941617058,-0.637973453530317,0.524541537084195,0.639140846831655
0.991965065366946,0.540462700033942,0.711432344631293,-1.11085783536373,-0.714377368383119,-0.367480171454083,0.475359660394766,1.17479777039567
-0.036947258695442,0.13631271378149,0.984745666648728,-0.52776877792432,-0.525302538494222,-0.64740815853423,0.384817950881408,0.996205812595623
1.12191707893846,0.253492594735137,0.382814078108262,-1.03397604091345,-0.372318115390891,-0.29574494278343,0.369266551674781,1.21468624260959
0.927980412132815,0.440782612034215,0.43199925316985,-1.21071395757375,-0.219439410216026,-0.341699053013778,0.401496372344353,0.595350950254965
0.0550712656983754,0.430077183022389,0.456285091800105,-0.636384632701589,-0.0562829156715513,-0.549639499857963,0.411156633770976,1.13927949174591
0.331506778935848,0.345111829889086,0.558469280367226,-0.97439585752834,-0.110970729410379,-0.759299382707184,0.503809462967395,0.418338203851874
1.13362560590912,0.451385092217181,0.612333270863389,-1.03073346822161,-0.879362013035077,-0.498062410837895,0.671241893005501,0.824325731142514
0.611311939128794,0.406051910504319,0.393962857563219,-0.971977534952614,-0.172129210623659,-0.467643686598125,0.311212977582218,0.609728435680129
0.874233205411645,0.491701244401528,0.731677409384972,-0.852403365351334,-0.733720263590169,-0.235940819848789,0.253451213117909,0.920267706789192
