"gene_symbol","logfc_GSE104645","pval_GSE104645","dir_GSE104645","logfc_GSE28702","pval_GSE28702","dir_GSE28702","logfc_GSE72970","pval_GSE72970","dir_GSE72970","logfc_GSE69657","pval_GSE69657","dir_GSE69657","logfc_GSE39582","pval_GSE39582","dir_GSE39582","n_cohorts","n_up","n_down","direction_consensus","consensus_frac","stouffer_z","stouffer_p","stouffer_fdr","mean_logfc"
"RSPO4",NA,NA,NA,-0.00402034008082684,0.974209870979646,"down",0.0269968154234576,0.72202302028538,"up",-0.0120538999012649,0.872701119736833,"down",0.00558780667390376,0.899938161898715,"up",4,2,2,"tie",0.5,0.194060232066514,0.846128719846687,0.987246389272121,0.00412759552881741
"WBP1",-0.0705367577772824,0.67901636228287,"down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"down",1,-0.194023439019926,0.846157528949475,0.987246389272121,-0.0705367577772824
"SERPINH1",0.0823205869613379,0.731409000312674,"up",-0.314913707770819,0.0390609764199227,"down",0.0256470095029776,0.819218352043102,"up",-0.237463252010631,0.294799333235511,"down",0.135021091113778,0.276134185465928,"up",5,3,2,"up",0.6,-0.193968862126513,0.846200263254312,0.987246389272121,-0.0618776544406713
"PRDM1",0.102886890283676,0.587422956409666,"up",-0.350431792718965,0.00200557559451961,"down",0.0704782342725056,0.310205774795228,"up",-0.455939415165318,0.0857678585738419,"down",0.186521794308466,0.208913612019529,"up",5,3,2,"up",0.6,-0.193938550031532,0.846223998151833,0.987246389272121,-0.0892968578039271
"HSD17B3",0.113759486141161,0.58669833141648,"up",0.0307305474598951,0.81263746476574,"up",3.83393246533151e-05,0.999486121237726,"up",-0.00706799649757784,0.92860122016134,"down",-0.0123952533699697,0.811251074174672,"down",5,3,2,"up",0.6,0.19391366163038,0.846243486307082,0.987246389272121,0.0250130246116324
"EPB41L3",0.0833935217683193,0.599968599697076,"up",0.251496472812308,0.317421077087643,"up",0.178249360021901,0.313739089327595,"up",-0.387795099266872,0.179249824904472,"down",-0.368611358926526,0.0732543388818716,"down",5,3,2,"up",0.6,-0.193815005515253,0.846320737099665,0.987246389272121,-0.0486534207181739
"MUCL1",-0.177037149150005,0.459536871052133,"down",-0.00829214140273049,0.955382511946113,"down",-0.103034291395725,0.538848070402213,"down",0.011294993589775,0.977766950667092,"up",0.166924786619742,0.128703666634517,"up",5,2,3,"down",0.6,0.193768940464627,0.846356807966421,0.987246389272121,-0.0220287603477887
"ACTA2",-0.301955197676174,0.377167132562378,"down",0.410302278686119,0.119737292030831,"up",-0.139519313281262,0.364277970472519,"down",-0.579267923597681,0.00324822834669002,"down",0.18771946283674,0.0437161726316596,"up",5,2,3,"down",0.6,0.193692634265064,0.846416559629572,0.987246389272121,-0.0845441386064516
"RIC8A",-0.0698797420875167,0.67986179979829,"down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"down",1,-0.193482337488036,0.846581237348496,0.987246389272121,-0.0698797420875167
"LOC101927406",NA,NA,NA,0.0189821719314819,0.841794280777109,"up",-0.00102065147850069,0.978883246901978,"down",-0.0877942026221594,0.272210313518751,"down",0.000277809703313181,0.993471752170763,"up",4,2,2,"tie",0.5,-0.193434053202903,0.846619048412515,0.987246389272121,-0.0173887181164663
"FLJ16734",NA,NA,NA,-0.0607793546185365,0.759633643721895,"down",-0.0680383844068343,0.558924411484226,"down",0.0117585695482911,0.902846897908059,"up",0.0272865278678127,0.740454024024423,"up",4,2,2,"tie",0.5,-0.193405817878282,0.846641159448545,0.987246389272121,-0.0224431604023167
"PCAT19",NA,NA,NA,0.00153369563958212,0.981138512933104,"up",0.00638236222809089,0.911749074781541,"up",-0.0300086728120681,0.729502634457357,"down",0.0205036659861898,0.706148417370904,"up",4,3,1,"up",0.75,0.19336994896503,0.846669248509335,0.987246389272121,-0.000397237239551322
"LRCH2",-0.0239308537654809,0.85354138444039,"down",-0.00788942733324088,0.97776838462056,"down",-0.0805995418522661,0.543351017264284,"down",-0.808791330627161,0.00602962552620949,"down",0.174863593746268,0.125055958793728,"up",5,1,4,"down",0.8,-0.193274362836521,0.846744103263838,0.987246389272121,-0.149269511966376
"LOC101927210",NA,NA,NA,-0.146597300093989,0.196023624304854,"down",-0.00588405712993767,0.901847626219532,"down",-0.0739651813812846,0.555088563554083,"down",0.0400053027905915,0.348599570840878,"up",4,1,3,"down",0.75,-0.193271241658617,0.846746547522627,0.987246389272121,-0.0466103089536549
"TTC34",NA,NA,NA,-0.0239835582465972,0.83309728122281,"down",0.0310491218595662,0.551967294004992,"up",0.131998506609802,0.349576056682001,"up",-0.040567161524695,0.267237376891367,"down",4,2,2,"tie",0.5,-0.193222855551811,0.846784439869394,0.987246389272121,0.024624227174519
"LIMD2",0.188371511762169,0.264156199724462,"up",-0.15305619994943,0.433402000833311,"down",0.0524381825712738,0.522122098917694,"up",-0.0829791607204462,0.529242547463937,"down",-0.0634063162507082,0.31775861873085,"down",5,2,3,"down",0.6,-0.193192269466679,0.84680839276545,0.987246389272121,-0.0117263965174283
"LOC100505878",NA,NA,NA,-0.10208741784679,0.628220772548404,"down",0.0298780502865544,0.334573162777871,"up",0.0661908055428787,0.589105240166421,"up",-0.00782143074249092,0.7011305131022,"down",4,2,2,"tie",0.5,0.193063151516684,0.846909510529476,0.987246389272121,-0.00345999818996195
"TCTEX1D1",0.0781639924369489,0.674420737895775,"up",0.0451253993598688,0.771744871565246,"up",0.00931460332692094,0.812176609895829,"up",-0.00918757875563841,0.92606647821645,"down",-0.0110977571099854,0.703665920581032,"down",5,3,2,"up",0.6,0.192974585879933,0.846978871508017,0.987246389272121,0.022463731851623
"MKLN1",-0.362294951628295,0.153784717005796,"down",0.195881198644983,0.103094402285685,"up",-0.147121960631212,0.204842983533014,"down",-0.240205185737576,0.107805042377333,"down",0.144739801114059,0.140755483963759,"up",5,2,3,"down",0.6,-0.192952761867965,0.846995963362221,0.987246389272121,-0.0818002196476082
"MKI67",-0.264849749180222,0.195492274319261,"down",-0.307688873171864,0.0881129260975391,"down",0.318304828321298,0.0102428568706434,"up",0.678950815683432,0.0423571412392421,"up",-0.182026735653838,0.248266038988548,"down",5,2,3,"down",0.6,-0.192941986146597,0.847004402582201,0.987246389272121,0.0485380571997612
"FAM41AY2",NA,NA,NA,-0.0372676331219397,0.588628521675406,"down",-0.00651459587831579,0.911615534843485,"down",0.052831394616104,0.575040315465389,"up",0.0234359380033017,0.55988827198392,"up",4,2,2,"tie",0.5,0.192916097428792,0.847024677916894,0.987246389272121,0.00812127590478755
"ZKSCAN5",-0.103616361120252,0.624821741015887,"down",0.167083590524984,0.0569954878436927,"up",0.0612199756477541,0.531791166376272,"up",0.0373938062971408,0.752645942814838,"up",-0.0590784708934226,0.198751117427367,"down",5,3,2,"up",0.6,0.192895422230573,0.847040870238574,0.987246389272121,0.0206005080912409
"TMSB10",0.410126252342141,0.0768393127029095,"up",-0.109931190795068,0.0840067952988249,"down",0.0194263468638143,0.563215012096662,"up",-0.0275847118560764,0.579867209152707,"down",-0.00804927124627112,0.869817211778731,"down",5,2,3,"down",0.6,0.192865547510869,0.847064267519936,0.987246389272121,0.056797485061708
"KCNJ15",0.0316291378631583,0.845142881210544,"up",-0.232419059486929,0.243603757611377,"down",-0.111315685920366,0.317375665234328,"down",0.0525640562987892,0.641151104139786,"up",0.0598614751929408,0.319189118951211,"up",5,3,2,"up",0.6,-0.192807567712225,0.84710967652019,0.987246389272121,-0.0399360152104813
"SNORA11E",NA,NA,NA,-0.175906983746671,0.459314534145699,"down",0.0502522516299768,0.693349345651008,"up",-0.336906604719875,0.0807706112123771,"down",0.197503591969392,0.203470934980479,"up",4,2,2,"tie",0.5,0.192792397650766,0.847121557592545,0.987246389272121,-0.0662644362167943
"LOC403323",0.0237025044207253,0.907084149737297,"up",-0.117989537547518,0.271491251927787,"down",0.0326078251388079,0.703461218901671,"up",0.0832575382611376,0.241184704819411,"up",0.00790892229988522,0.845910296928451,"up",5,4,1,"up",0.8,0.192733426488726,0.847167743671091,0.987246389272121,0.00589745051460761
"MROH7-TTC4",NA,NA,NA,0.00185754710639586,0.981264744080591,"up",-0.0305386861868856,0.642606764391839,"down",0.0909314570928807,0.386005989366357,"up",-0.0196626694006425,0.745141264279934,"down",4,2,2,"tie",0.5,-0.192671646937722,0.84721612983645,0.987246389272121,0.0106469121529371
"TMEM229A",0.0926063293270781,0.681213473372709,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.19261776665792,0.847258329708975,0.987246389272121,0.0926063293270781
"CTD-2194D22.4",NA,NA,NA,-0.370296438394206,0.0246640084239321,"down",0.0400451825554632,0.168830121019356,"up",-0.0361328676953169,0.651436425357662,"down",0.0235304597213772,0.349268644239421,"up",4,2,2,"tie",0.5,0.192610576140563,0.847263961467048,0.987246389272121,-0.0857134159531706
"APPL1",-0.167647651457937,0.274451736100201,"down",0.116642840069019,0.320682995607543,"up",-0.148511319476088,0.232381652781175,"down",0.196353954270858,0.284867559051719,"up",0.124871579949815,0.261567225634044,"up",5,3,2,"up",0.6,0.192592395450197,0.847278200984849,0.987246389272121,0.0243418806711334
"PRL",-0.205808176156652,0.636557338693032,"down",-0.0770257908028768,0.388155384599248,"down",0.139537616769646,0.0274777730992054,"up",-0.264472960079852,0.126640191089085,"down",0.00602325432088219,0.933739069204343,"up",5,2,3,"down",0.6,0.192465298564309,0.84737774746227,0.987246389272121,-0.0803492111897705
"ADGRF5",-0.281942861974298,0.101142094441784,"down",0.0684515345398651,0.651597483226731,"up",0.0422681479697189,0.737131093036064,"up",-0.291412811920362,0.204409995921309,"down",0.266974309478173,0.102852177279138,"up",5,3,2,"up",0.6,0.192454485256913,0.847386216914072,0.987246389272121,-0.0391323363813806
"RPL22L1",0.21330235331853,0.401870586949669,"up",-0.0240589712311034,0.87805944030312,"down",-0.144111592948291,0.370499653271537,"down",0.294738023282185,0.28530906080162,"up",0.0135965616246342,0.939729414574144,"up",5,3,2,"up",0.6,0.192378399071052,0.847445811416327,0.987246389272121,0.070693274809191
"MICALCL",-0.0414542121756531,0.78400046286166,"down",0.0225421513281853,0.887294263570094,"up",-0.00424686283781156,0.958305519340704,"down",0.028355407685471,0.725036944395536,"up",0.0270228636574428,0.717139227511657,"up",5,3,2,"up",0.6,0.192366986718225,0.847454750216496,0.987246389272121,0.00644386953152689
"GPR20",0.0856671445506382,0.621504643364579,"up",-0.257833909572386,0.0328227102929645,"down",0.0158467285330123,0.799512475025137,"up",-0.0782772403780821,0.43777418554475,"down",0.0823760015577294,0.118769429091595,"up",5,3,2,"up",0.6,0.19229912790791,0.847507901479762,0.987246389272121,-0.0304442550618176
"NKIRAS1",-0.126968580071482,0.592042668135331,"down",0.194261689275,0.093618287578653,"up",-0.122940070213319,0.225900755441185,"down",-0.242568782604747,0.0950250272324579,"down",0.0625168298666097,0.497293515943188,"up",5,2,3,"down",0.6,-0.192245792133097,0.847549677880359,0.987246389272121,-0.0471397827495877
"MAPK12",0.102590149892541,0.668898890208642,"up",0.14948070655211,0.447966712789373,"up",0.0765015962467336,0.401433492682768,"up",-0.0653304407018658,0.452882168446289,"down",-0.0619804211538351,0.100248967408582,"down",5,3,2,"up",0.6,-0.192209263917085,0.847578289643714,0.987246389272121,0.0402523181671367
"TEX30",0.118165564717383,0.454407669343541,"up",-0.0079008576753619,0.950938070114496,"down",-0.0456563025824556,0.701908291453503,"down",0.0567150449578215,0.874487503515542,"up",0.003473873883241,0.977403620082153,"up",5,3,2,"up",0.6,0.192203645232324,0.847582690656069,0.987246389272121,0.0249594646601256
"LINC00610",NA,NA,NA,-0.0864384954676805,0.577455140059202,"down",-0.0415892415086627,0.291891898639232,"down",0.0678521142007737,0.392497229178595,"up",0.0175953015722383,0.543910896769709,"up",4,2,2,"tie",0.5,-0.192148491237823,0.847625892017072,0.987246389272121,-0.0106450803008328
"TRAF3IP2",-0.124497617576125,0.495833568557077,"down",-0.0602936496897539,0.593355486337326,"down",0.128764076957573,0.0645815790357926,"up",0.238124144696935,0.0939976178362985,"up",-0.090487845044378,0.29924303497965,"down",5,2,3,"down",0.6,0.19206682201058,0.847689863233994,0.987246389272121,0.0183218218688502
"AGPAT2",0.0827300748906515,0.682544471301934,"up",-0.0997196397188978,0.490150851840632,"down",0.0545027618118627,0.559750549972119,"up",0.293532704130462,0.283069146115876,"up",-0.0437040069427228,0.634894310682037,"down",5,3,2,"up",0.6,0.192033356085039,0.847716077265003,0.987246389272121,0.0574683788342711
"CD207",0.277595596154877,0.1435335578386,"up",-0.0590295514560317,0.507620044495739,"down",0.0458019476359786,0.48930744784737,"up",-0.0120413628335767,0.897272207333282,"down",-0.0658004687395664,0.103377205121509,"down",5,2,3,"down",0.6,-0.19196701855129,0.847768040293128,0.987246389272121,0.0373052321523362
"MACROD2-AS1",NA,NA,NA,-0.176037406338961,0.11788080855869,"down",-0.0240614768306208,0.514853486614064,"down",0.0164573593286037,0.804666947549148,"up",0.0374923858662535,0.217487999525584,"up",4,2,2,"tie",0.5,-0.191919873102206,0.847804970321183,0.987246389272121,-0.0365372844936811
"RPL21P44",0.0700514969640707,0.682307676358345,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.191918361202232,0.84780615462996,0.987246389272121,0.0700514969640707
"LOC101929412",0.0738862562230936,0.682313587506322,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.191914584006421,0.847809113402697,0.987246389272121,0.0738862562230936
"FCRLB",0.036151652915584,0.808735151117613,"up",-0.0311059095550657,0.712636181872935,"down",-0.0172843657555725,0.864333919064143,"down",0.00362936576242928,0.975681558371675,"up",-0.0125920468665884,0.886296278104205,"down",5,2,3,"down",0.6,-0.191838036639776,0.847869075347574,0.987246389272121,-0.00424026069984266
"UBN2",-0.0134938709520719,0.923281408952794,"down",-0.189027163439515,0.0337059488010011,"down",-0.0852071433968696,0.399025051903886,"down",0.326260340686071,0.0231387563063313,"up",0.15498002162714,0.0906139083975229,"up",5,2,3,"down",0.6,0.191790521679702,0.847906295743879,0.987246389272121,0.0387024369049509
"LINC01016",0.254314963217353,0.329169276599908,"up",-0.115756788164836,0.191029561486961,"down",0.0703682079134302,0.0482515554530401,"up",-0.0866234952704063,0.271429392150586,"down",-0.0553272553663127,0.142541999557486,"down",5,2,3,"down",0.6,-0.191776018851929,0.847917656464943,0.987246389272121,0.0133951264658456
"ZNF433",-0.0852091164502175,0.682610658727133,"down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"down",1,-0.191724772924945,0.847957799970847,0.987246389272121,-0.0852091164502175
"SPATA31D1",NA,NA,NA,-0.177699553988728,0.132338283766444,"down",0.108289097971605,0.0378359570318238,"up",0.00584357442479208,0.928008990750563,"up",-0.0457625233280923,0.265648343028251,"down",4,2,2,"tie",0.5,-0.191721753914334,0.847960164925643,0.987246389272121,-0.0273323512301058
"CPE",-0.209200493512333,0.497054165277303,"down",0.440604960205957,0.157600402994641,"up",-0.295442596983302,0.293171699347029,"down",-0.393211366986924,0.284862392271489,"down",0.142169330026178,0.554622774646292,"up",5,2,3,"down",0.6,-0.191482189305356,0.848147833242729,0.987246389272121,-0.0630160334500848
"CPEB1-AS1",NA,NA,NA,-0.0624273667440398,0.669617617189068,"down",0.00984207281905868,0.776682495471549,"up",-0.0537392370790173,0.536233127908663,"down",-0.000434004809700484,0.986180711930258,"down",4,1,3,"down",0.75,-0.191350766051288,0.848250790258106,0.987246389272121,-0.0266896339534247
"LRRC3C",0.0859489660759085,0.683203941279182,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.191345794156899,0.848254685292453,0.987246389272121,0.0859489660759085
"MKNK1-AS1",NA,NA,NA,-0.0925036990424386,0.262730573070798,"down",0.0652683254593329,0.201376651739015,"up",-0.0224236897034784,0.833806660241921,"down",-0.0191252007860854,0.57329765604795,"down",4,1,3,"down",0.75,-0.191335614030952,0.848262660521731,0.987246389272121,-0.0171960660181674
"RAB37",0.307419336904609,0.239644577779097,"up",0.134946543877664,0.258144881879513,"up",-0.0802713154339245,0.463414847878926,"down",-0.158240928092096,0.279014493314989,"down",-0.0925108786372785,0.308390484088284,"down",5,2,3,"down",0.6,-0.191300430999036,0.848290223438473,0.987246389272121,0.0222685517237948
"FAM160A2",0.139460368035172,0.561760420060421,"up",-0.214102295803956,0.0782610878591107,"down",-0.0195012260467953,0.748405449173505,"down",0.129108120080741,0.211134728278555,"up",0.0614905101739588,0.393274758218525,"up",5,3,2,"up",0.6,0.191236926139968,0.848339974570478,0.987246389272121,0.0192910952878241
"LOC101928995",NA,NA,NA,0.0555761815645494,0.732463653595227,"up",0.0145941056845557,0.707239720464423,"up",-0.0681904566053029,0.513264863757579,"down",-0.015669221195742,0.529547087368266,"down",4,2,2,"tie",0.5,-0.191232222308448,0.848343659681708,0.987246389272121,-0.00342234763798495
"LOC102723542",NA,NA,NA,-0.139540264821269,0.246088333306416,"down",0.0761132012097875,0.339983992476476,"up",0.233088397096002,0.0605366334370232,"up",-0.0366427736103187,0.639250516665202,"down",4,2,2,"tie",0.5,0.191225848205333,0.848348653335021,0.987246389272121,0.0332546399685505
"LOC286083",NA,NA,NA,-0.174937393167688,0.233994261317342,"down",0.0521569010774064,0.243242637964639,"up",0.116355055135213,0.110703650175086,"up",-0.0176882532743201,0.608711968301904,"down",4,2,2,"tie",0.5,0.191091729338453,0.848453727273505,0.987246389272121,-0.00602842255734717
"MST1",-0.013554281726256,0.952155801267515,"down",0.484685048904274,0.0274755934690477,"up",-0.142440319120581,0.201969467673935,"down",0.111328374265734,0.496427517985731,"up",-0.0350920508793233,0.717545601184797,"down",5,2,3,"down",0.6,0.191078451374391,0.848464129893689,0.987246389272121,0.0809853542887695
"GABRR1",0.0416341548432013,0.820339966736608,"up",0.0223512306263611,0.901841216575499,"up",0.220637876390284,0.110973621034487,"up",-0.187265460694535,0.318616213601294,"down",-0.071841940297492,0.36953218415047,"down",5,3,2,"up",0.6,0.191069292396439,0.848471305509823,0.987246389272121,0.00510317217356388
"H2BFM",NA,NA,NA,0.170024722895959,0.397829531937449,"up",0.0245550587567542,0.644960611602931,"up",-0.0149873149440327,0.879200122313125,"down",-0.0560969751358515,0.202189906415303,"down",4,2,2,"tie",0.5,-0.191026056587001,0.848505178844405,0.987246389272121,0.0308738728932072
"FAM20C",0.323262723696561,0.231363195935586,"up",0.232022732006253,0.376002276088965,"up",0.113849547498924,0.0720178689033583,"up",-0.847788493754597,0.00397297855798172,"down",-0.0979141846056933,0.10574329776466,"down",5,3,2,"up",0.6,0.190952375670945,0.848562905211137,0.987246389272121,-0.0553135350317105
"TNFSF14",0.184528774542094,0.606637957473676,"up",0.369243273353857,0.163680598145753,"up",0.0332530010119242,0.606743501144424,"up",-0.103131796335298,0.280575894842627,"down",-0.127075204219945,0.0814628774865217,"down",5,3,2,"up",0.6,-0.190895257253651,0.848607656010373,0.987246389272121,0.0713636096705264
"LOC101927272",NA,NA,NA,0.120074093087796,0.556840320949448,"up",0.0531704787768095,0.408428378367999,"up",0.0364432548502042,0.65239482376296,"up",-0.0392338306662567,0.321431396456429,"down",4,3,1,"up",0.75,0.190880826632637,0.848618962105061,0.987246389272121,0.0426134990121382
"CXCR2",-0.115846893297409,0.603674960282897,"down",0.220504677921717,0.476138938530289,"up",0.136523423613895,0.528009850526652,"up",0.149246722064697,0.760246294638039,"up",-0.0539880711131842,0.676340890964678,"down",5,3,2,"up",0.6,0.19078571830865,0.848693478299185,0.987246389272121,0.0672879718379432
"GLTSCR1",-0.0899068893263551,0.468468442740846,"down",-0.00562850075984531,0.952224844833712,"down",0.0660973079014271,0.288306917779785,"up",-0.048440009959319,0.815232454278612,"down",0.007622089086236,0.873914546184178,"up",5,2,3,"down",0.6,0.190725855201444,0.848740380995808,0.987246389272121,-0.0140512006115713
"CYP51A1",-0.128394705804645,0.684196912944697,"down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"down",1,-0.190711780245621,0.848751408790202,0.987246389272121,-0.128394705804645
"AMH",0.0702845036315397,0.684220337342349,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.190696827946065,0.848763124019983,0.987246389272121,0.0702845036315397
"PPP6R1",0.199845588253414,0.386998879171665,"up",-0.117916215556148,0.202475893733174,"down",0.101750596746434,0.142445003257823,"up",-0.0644220641501553,0.573588244355905,"down",-0.0708913692155475,0.236605551552754,"down",5,2,3,"down",0.6,-0.190612484125586,0.848829208610373,0.987246389272121,0.00967330721559944
"TBL1Y",0.393738008587388,0.0370407873835762,"up",-0.0918350669128426,0.370105718561976,"down",0.00542564280605213,0.910364271136613,"up",0.0802261255449065,0.195688683948478,"up",-0.052472069541473,0.159364979219248,"down",5,3,2,"up",0.6,0.190610478762625,0.848830779853884,0.987246389272121,0.0670165280968062
"AMIGO2",-0.340237295447186,0.294190098143988,"down",0.0928018228952003,0.716357031250799,"up",0.000910129403880562,0.996744160186695,"up",-0.551786854828475,0.160746283940001,"down",0.346173098570808,0.122123277537726,"up",5,3,2,"up",0.6,0.190551496926611,0.848876993615448,0.987246389272121,-0.0904278198811544
"C17orf97",-0.210173715049311,0.22307928402314,"down",0.0305307766456129,0.872209475166848,"up",0.243059376480949,0.0782537868314528,"up",0.0984726330491162,0.545418573939898,"up",-0.0672797243015227,0.578518522600515,"down",5,3,2,"up",0.6,0.190536478157517,0.848888761284187,0.987246389272121,0.0189218693649689
"HIST1H2AC",0.155085720098028,0.393946366436825,"up",-0.0672407777871107,0.739716351788202,"down",-0.0767454174181992,0.689035504364241,"down",-0.0190195518217929,0.934872898502082,"down",-0.0751729558507401,0.670400364200738,"down",5,1,4,"down",0.8,-0.19048855820187,0.848926308272329,0.987246389272121,-0.016618596555963
"RBM24",0.163175935270054,0.33921606512205,"up",0.053952637951955,0.82061747864781,"up",0.0549525648794045,0.710101112809717,"up",-0.935265991917858,0.00796709855210804,"down",-0.0678570410541901,0.631153176990401,"down",5,3,2,"up",0.6,-0.190434379502826,0.848968759621137,0.987246389272121,-0.146208378974127
"PRB3",0.263725709002371,0.453124852307599,"up",-0.142398030556846,0.436311236137998,"down",0.050165910426992,0.643456463432374,"up",-0.000127402959550373,0.998660723810421,"down",-0.0370263587736694,0.419213728654542,"down",5,2,3,"down",0.6,-0.190396371966105,0.848998540427805,0.987246389272121,0.0268679654278594
"NGEF",-0.194063775165096,0.308417151907269,"down",0.133869523125428,0.383382838902867,"up",0.0740152280440241,0.421062444290387,"up",0.557380556817724,0.055587647275821,"up",-0.0758100355910434,0.339105938804257,"down",5,3,2,"up",0.6,0.190386581863612,0.849006211497848,0.987246389272121,0.0990782994462073
"SERPINE3",0.0697169870871742,0.684963924746644,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.190222280705958,0.849134952394185,0.987246389272121,0.0697169870871742
"RNF5P1",NA,NA,NA,-0.0321933149717328,0.727019486958849,"down",0.043065899985332,0.609259260729019,"up",-0.0209023790297998,0.881831055482273,"down",-0.0367406186447516,0.639019875082672,"down",4,1,3,"down",0.75,-0.190100510487196,0.849230370064489,0.987246389272121,-0.0116926031652381
"EN2",-0.0548212941115555,0.772816155701655,"down",-0.183609020909233,0.467648828691892,"down",0.0541857776958333,0.690849668106521,"up",0.0606412285679759,0.551860244433352,"up",-0.0175956202178347,0.856795111781268,"down",5,2,3,"down",0.6,-0.190078073177156,0.849247951910234,0.987246389272121,-0.0282397857949628
"LINGO3",NA,NA,NA,-0.110179872021667,0.129193507281177,"down",0.115166069037669,0.011389934984752,"up",0.0938165273956048,0.278899441520812,"up",-0.0846627781837126,0.054785113414777,"down",4,2,2,"tie",0.5,-0.190077566366521,0.849248349047226,0.987246389272121,0.00353498655697355
"LOC101926892",0.0454001739502969,0.825744195553809,"up",0.151755844335678,0.339129615094067,"up",-0.0168599473834638,0.744063978884152,"down",0.0661613401553421,0.475677164369337,"up",-0.0391472838758662,0.222292660253726,"down",5,3,2,"up",0.6,-0.190073758901463,0.849251332579416,0.987246389272121,0.0414620254363974
"MYRIP",-0.308827673571385,0.071005191268924,"down",-0.0118508794897872,0.897170359259667,"down",-0.0351371388958396,0.473543967227849,"down",0.536144954618948,0.144061704749839,"up",0.373931217635131,0.0541901072548979,"up",5,2,3,"down",0.6,0.189960568806228,0.849340029400488,0.987246389272121,0.110852096059413
"TMEM75",-0.0660013732754208,0.789288921125573,"down",0.00933144376941132,0.909530040752502,"up",0.0276968923147583,0.371412450924158,"up",-0.0123031011240451,0.885050183665014,"down",-0.0061738860262706,0.81163004551197,"down",5,2,3,"down",0.6,0.189836672219078,0.849437118115353,0.987246389272121,-0.00949000486831338
"FAM71D",0.360697620712138,0.0383514601660253,"up",-0.0519161467355372,0.586320132436831,"down",-0.0164876944628869,0.704097781608264,"down",-0.0864261226836491,0.513345056240585,"down",-0.0293847931224943,0.289946389450943,"down",5,1,4,"down",0.8,-0.189807273422487,0.849460156142339,0.987246389272121,0.0352965727415141
"LINC00293",NA,NA,NA,0.128762566096493,0.20442457574578,"up",0.0208940264105969,0.7156304196434,"up",-0.0787176145239303,0.145194320677064,"down",-0.0448896965677808,0.351073826526857,"down",4,2,2,"tie",0.5,-0.189771538422024,0.849488159635318,0.987246389272121,0.0065123203538447
"CCR4",-0.0331317727967168,0.861851814422053,"down",-0.0655951989254645,0.526679137833521,"down",0.108348420635809,0.0420814589109069,"up",-0.267813427818208,0.0101038075180171,"down",-0.0166580946518558,0.682938320387685,"down",5,1,4,"down",0.8,-0.189743412287024,0.849510200625565,0.987246389272121,-0.0549700147112872
"MIR155HG",0.081878938088724,0.685889097518242,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.189632120037299,0.849597415731081,0.987246389272121,0.081878938088724
"RPE",-0.125120759876804,0.49758784544632,"down",-0.125823226802286,0.164557144289712,"down",0.0314605509023283,0.707512856335105,"up",0.229135772744693,0.108100784218309,"up",0.0733604088423137,0.382100921622932,"up",5,3,2,"up",0.6,0.189614977479502,0.849610849803989,0.987246389272121,0.016602549162049
"GOLGA4",0.104531340161774,0.534098909142391,"up",0.098493668115488,0.166422193097627,"up",-0.418063903797003,0.0186674376567199,"down",0.190863211660389,0.293227209978263,"up",0.056055319314629,0.666686986067027,"up",5,4,1,"up",0.8,0.189532090426157,0.849675806346055,0.987246389272121,0.0063759270910554
"MUC19",NA,NA,NA,-0.123190863666458,0.251760252206069,"down",-0.0112396297226946,0.80832227211117,"down",0.0148727397883858,0.871826461816791,"up",0.0204756365120704,0.534042860684057,"up",4,2,2,"tie",0.5,-0.189466147787263,0.849727484696771,0.987246389272121,-0.0247705292721741
"SOX6",-0.653196460528306,0.0096648990377107,"down",0.171499436523442,0.162649838401088,"up",-0.154317324025456,0.180159951014654,"down",0.157027174376143,0.106220410475222,"up",0.287267440822556,0.0494719478223548,"up",5,3,2,"up",0.6,0.189443985302725,0.849744853279952,0.987246389272121,-0.0383439465663242
"NRN1L",0.118617287051471,0.686232954943011,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.189412852610068,0.849769251875284,0.987246389272121,0.118617287051471
"CEP55",0.0369950640631186,0.870109706933386,"up",-0.245556710974243,0.134397912919354,"down",0.172846058772426,0.34487309033262,"up",0.470579492290076,0.220404133881882,"up",-0.013312875252919,0.935388969574423,"down",5,3,2,"up",0.6,0.189330052963596,0.84983414240327,0.987246389272121,0.0843102057796917
