"gene_symbol","stouffer_z","stouffer_p","stouffer_fdr"
"DNAAF1",-2.87144236930369,0.00408603279289467,0.247084117802556
"FGF22",-2.87057866674463,0.0040972123474547,0.247084117802556
"CACTIN",-2.87041474312171,0.0040993372662643,0.247084117802556
"SRGAP1",2.87008291535502,0.00410364176446441,0.247084117802556
"SAMHD1",-2.86758539704065,0.00413617163179724,0.248395907269569
"KRT17",2.86537903370059,0.0041651037072602,0.249485395895241
"ZNF544",2.86250236257521,0.00420310126983144,0.250324074802299
"PIK3IP1",-2.86188254173321,0.00421132946274636,0.250324074802299
"SEC14L3",-2.86186328292359,0.00421158535954735,0.250324074802299
"SLC24A2",2.86065573745894,0.00422765852482335,0.250635109621643
"ADAM9",2.85836530057831,0.00425829857148738,0.251315935837839
"G2E3",2.85817288423024,0.00426088174596397,0.251315935837839
"CEP112",2.85600152217917,0.00429013077372242,0.251925795212718
"STAB1",-2.85417474549747,0.00431487900028539,0.251925795212718
"TAP2",-2.85370325627474,0.00432128747345529,0.251925795212718
"LRRC8B",2.85368420378115,0.00432154661591929,0.251925795212718
"FAM199X",2.85337888431419,0.00432570134074863,0.251925795212718
"TAP1",-2.85137346472984,0.00435308081203638,0.252883370490184
"IGHM",-2.84635852810437,0.00442223740764736,0.256257020306302
"TPT1-AS1",-2.84485300563309,0.00444319222366307,0.256827618508285
"TMEM110-MUSTN1",-2.84227262087794,0.00447931702595162,0.258253035946754
"MOXD1",-2.84149954384775,0.00449019162019788,0.258253035946754
"RASIP1",-2.8356304471516,0.0045735333328479,0.261065352031124
"EPSTI1",-2.83463778332656,0.00458776697420831,0.261065352031124
"TBC1D25",-2.83429385656889,0.00459270783300094,0.261065352031124
"SELO",-2.83156115066784,0.0046321375307681,0.261065352031124
"MAGEA2B",2.83091679689292,0.00464147933700325,0.261065352031124
"IL23A",-2.83026535573869,0.00465094123426978,0.261065352031124
"PCGF2",2.83026005843691,0.00465101824679113,0.261065352031124
"CDC37",-2.83013291752889,0.00465286697612234,0.261065352031124
"SYT15",-2.8291540796149,0.00466712234827116,0.261065352031124
"SCOC",2.82908653547503,0.00466810748887757,0.261065352031124
"DNAL1",2.82767863954426,0.00468868475368062,0.261065352031124
"ERLIN2",2.82763768172094,0.00468928460476264,0.261065352031124
"GOPC",2.82729666014578,0.00469428176163632,0.261065352031124
"PET100",-2.82709994678448,0.00469716649128271,0.261065352031124
"LOC102724275",2.82203333220384,0.00477202171508811,0.264411520633695
"PRKAR1A",2.8213939896282,0.0047815438130309,0.264411520633695
"WNK2",-2.82005352762594,0.00480156392803353,0.264411520633695
"OR10D3",-2.81994983724379,0.00480311572449945,0.264411520633695
"HTR4",-2.81772302608984,0.00483655116845072,0.265619713932896
"LMO7",2.81539306318894,0.00487176074935114,0.266882634888857
