"gene_symbol","logfc_GSE104645","pval_GSE104645","dir_GSE104645","logfc_GSE28702","pval_GSE28702","dir_GSE28702","logfc_GSE72970","pval_GSE72970","dir_GSE72970","logfc_GSE69657","pval_GSE69657","dir_GSE69657","logfc_GSE39582","pval_GSE39582","dir_GSE39582","n_cohorts","n_up","n_down","direction_consensus","consensus_frac","fisher_p","stouffer_z","stouffer_p","fisher_fdr","stouffer_fdr","mean_logfc"
"PTCD3",0.123953343976692,0.731240282905808,"up",15.529610728279,0.121180587233095,"up",0.122139834213686,0.51640588706889,"up",147.967805429864,0.0501405473380443,"up",0.0588567246149025,0.550696606097705,"up",5,5,0,"up",1,0.204876411052037,1.91283521175803,0.0557691518187332,0.419710233250058,0.289519928230619,32.7604732121897
"CENPT",0.205276049936183,0.377799119889937,"up",-3.60458312245497,0.245435593394537,"down",-0.147198121732037,0.172636779901255,"down",0.688195324283561,0.837684577376604,"up",-0.100451773817493,0.0282629177724553,"down",5,2,3,"down",0.6,0.106833647757907,-1.91265408303824,0.0557923510825354,0.310827238404993,0.289519928230619,0.949140878444849
"YBEY",0.148528079762866,0.433204612976683,"up",62.4662470834558,0.00116200249108071,"up",-0.178102729396834,0.35267403260308,"down",34.2094909502262,0.0424584473943255,"up",0.0411923175337582,0.71501768566475,"up",5,4,1,"up",0.8,0.00693430328910879,1.91260744339085,0.0557983260664822,0.106389310737012,0.289519928230619,19.4087122320751
"SIGLEC1",0.156190445979313,0.547147321383518,"up",-6.4180267831605,0.22886831848693,"down",-0.203489918688747,0.256764657969469,"down",-206.427474358974,0.0687671201606996,"down",-0.0865325897932824,0.205998485806043,"down",5,1,4,"down",0.8,0.118532889370636,-1.91229485895622,0.0558383848746601,0.326071321908194,0.289636544815856,42.6583428193192
"TDRKH",0.178825441610941,0.310314816080993,"up",25.3612419671718,0.18718173507389,"up",-0.0412262383613758,0.731411691337706,"down",4.74822699849168,0.765724664917083,"up",0.0806297425878326,0.0757985503453283,"up",5,4,1,"up",0.8,0.284356958620545,1.91208053183433,0.0558658654998016,0.49575096795377,0.289636544815856,6.08203007764473
"KCNQ4",0.206308387246322,0.189124788147967,"up",-2.67555782076039,0.0559873232848661,"down",-0.119608363230914,0.398688462682895,"down",-25.2301342383107,0.0628256953601853,"down",-0.0921278706120204,0.112824311044965,"down",5,1,4,"down",0.8,0.0222832395568975,-1.91190665079321,0.0558881684797117,0.160076405169608,0.289636544815856,5.66474733603207
"SCUBE1",0.156528586606403,0.410729387653611,"up",-1.01509559940109,0.137713262673773,"down",-0.395758943506867,0.0436043180773378,"down",-1.4856862745098,0.646351389165931,"down",-0.0714105340982972,0.288922359476931,"down",5,1,4,"down",0.8,0.119276249593241,-1.91177034872888,0.0559056565492688,0.326865336800765,0.289636544815856,0.624895987624492
"ZCCHC13",0.12165101854253,0.512315438885236,"up",-1.25461495172327,0.467754148484028,"down",-0.0393007708154118,0.725465120133096,"down",-1.03993061840121,0.913221542403906,"down",-0.113395293245751,0.00221570664832373,"down",5,1,4,"down",0.8,0.102382602241869,-1.91166885975956,0.0559186809273945,0.304954635316885,0.289636544815856,0.513778530545635
"UFD1L",-0.127946940173519,0.498725492906709,"down",-55.8664640440507,0.502130676062608,"down",0.0170731261556442,0.892574177896881,"up",-221.107573152338,0.038344352524148,"down",-0.0916059784020882,0.114852778187179,"down",5,1,4,"down",0.8,0.180086239828112,-1.91156885796665,0.0559315169236635,0.394484124967655,0.289636544815856,55.442132648224
"PHF3",-0.177446129481883,0.54913895512826,"down",77.0159087352896,0.00373459030517631,"up",-0.139567941545132,0.23148645620302,"down",174.913815233786,0.0288514618823431,"up",0.153433083364954,0.0543430185463844,"up",5,3,2,"up",0.6,0.00166347867884103,1.91150599039592,0.055939587714285,0.0662432468178388,0.289636544815856,50.4800342246935
"PSMD13",0.0227032119654699,0.84529341968622,"up",-65.1683215449253,0.113575862307898,"down",-0.204475110000197,0.114900624026009,"down",89.5921251885368,0.348500202169992,"up",-0.101753350472584,0.146987865708553,"down",5,2,3,"down",0.6,0.133632645242136,-1.91140092428697,0.0559530780188878,0.343689427675783,0.289636544815856,31.0178756811801
"NPAT",0.137254861866726,0.415221734294243,"up",4.47583870149587,0.555368452330695,"up",0.27827173301853,0.160278830302734,"up",10.6377262443439,0.122840001936652,"up",0.0287680236338055,0.684090924503087,"up",5,5,0,"up",1,0.316381151896952,1.91125557332796,0.0559717452947543,0.524418702265722,0.289647581190018,3.11157191287177
"LILRB1",0.044632701861371,0.811080367982193,"up",3.74054865489834,0.404686157163934,"up",-0.157852310867004,0.434174000140183,"down",-39.2546877828055,0.196823888730075,"down",-0.224848698699094,0.0032594028426991,"down",5,2,3,"down",0.6,0.0456475020820181,-1.910912083736,0.0560158799263759,0.213785194936094,0.289790362867787,8.68451402982626
"ZFP91",0.139031653438998,0.424996849957516,"up",44.2697958995563,0.128709406894929,"up",0.157828895280359,0.364498577460515,"up",69.3644102564102,0.377550300999748,"up",0.0387464603422073,0.636673270282019,"up",5,5,0,"up",1,0.382879898027904,1.90994773177358,0.056139943468151,0.580016437048583,0.290191663502509,22.7939626330056
"SMCO3",-0.386242664880093,0.0423255006863174,"down",0.900456626366092,0.399018643870713,"up",-0.23336656720762,0.0252922717058724,"down",0.811198340874811,0.824453138289454,"up",-0.0173993123038824,0.656057994258366,"down",5,2,3,"down",0.6,0.0801809687715932,-1.9097290318716,0.0561681109393834,0.274278799612533,0.290191663502509,0.4697327023265
"ITGA6",0.383628395278122,0.0601786793112814,"up",123.75496873438,0.246592976963806,"up",0.141934123372872,0.662301953011911,"up",1131.96114027149,0.00292231731858532,"up",-0.0860038006903741,0.511639631615835,"down",5,4,1,"up",0.8,0.0138522530490337,1.90956907159055,0.0561887204869141,0.133374599247484,0.290191663502509,251.265535065042
"NHS",0.260161983638902,0.18220640910891,"up",-1.74334464820956,0.502649712939667,"down",0.18633830034839,0.296870406428188,"up",-3.02249698340875,0.684007887848071,"down",0.388962246826853,0.0436856914657075,"up",5,3,2,"up",0.6,0.162717078942293,1.90952709042126,0.0561941304532929,0.3771662261479,0.290191663502509,1.12026083248649
"IL1F10",0.128960211662598,0.618521849355564,"up",-2.16068240264192,0.102764683052931,"down",-0.200815812718726,0.142239423768696,"down",-1.06682126696833,0.859271814781059,"down",-0.0588488303684065,0.200198051972827,"down",5,1,4,"down",0.8,0.227487570301949,-1.90937302583751,0.0562139879335887,0.44443123627393,0.290191663502509,0.723225704871996
"SLC35B4",-0.106970302563382,0.546733900468316,"down",3.98111259637854,0.121305588193135,"up",0.329273109373993,0.0463940400189214,"up",-9.74648039215686,0.1043644374222,"down",0.118619489748032,0.0817675997433854,"up",5,3,2,"up",0.6,0.0204399619190853,1.9091068409705,0.0562483104347505,0.154481974401313,0.290191663502509,2.85649117804416
"PNISR",-0.409110333813411,0.0387658085166246,"down",74.2192537189174,0.095552475434704,"up",0.243406520461263,0.184567442247949,"up",23.6214358974359,0.128465295014963,"up",0.266983490956189,0.0352671881675633,"up",5,4,1,"up",0.8,0.00468680871824987,1.90892649816873,0.0562715741723634,0.0933171195569671,0.290191663502509,19.7520379923168
"IFNGR2",-0.0224712339048688,0.910887189814767,"down",34.4232268283587,0.649375836556208,"up",0.190834874332375,0.0653110475349067,"up",254.843600301659,0.110994264696495,"up",0.0648183716263422,0.387268172558596,"up",5,4,1,"up",0.8,0.235001680736418,1.90889432307691,0.0562757255148674,0.45186719513739,0.290191663502509,57.9089903219763
"TEX264",0.00319694078366057,0.983587757840177,"up",-18.3684807460504,0.140273141101306,"down",-0.137578747860805,0.385542563587536,"down",30.2759434389141,0.731329847952753,"up",-0.119358539733616,0.0819333072158244,"down",5,2,3,"down",0.6,0.320120774882482,-1.9088489243322,0.0562815834528688,0.527183911583531,0.290191663502509,9.78091168266852
"ZBTB40",0.0987295238566744,0.519083175235538,"up",-2.86928352269706,0.108015384035376,"down",-0.120301929321388,0.219039765256566,"down",-19.6415746606335,0.0106961061609238,"down",-0.0317216168521336,0.541367019530154,"down",5,1,4,"down",0.8,0.0389809597776274,-1.90884762892526,0.0562817506106124,0.200444288143812,0.290191663502509,4.55232225067215
"HRK",0.137763630996043,0.451646516005249,"up",-1.09451367693771,0.313876654309355,"down",-0.145851361382612,0.238882193251128,"down",-4.42334690799397,0.279894256356896,"down",-0.0740813298888833,0.0716544033647434,"down",5,1,4,"down",0.8,0.147768857461536,-1.90882235243519,0.056285012341019,0.360861302246435,0.290191663502509,1.17511138143984
"RAB35",0.117698235107264,0.659106572526145,"up",-21.9806344130529,0.0593155372107017,"down",-0.241655260285504,0.29455103063871,"down",75.0034743589743,0.0823632327417197,"up",-0.211193287259455,0.025397550795052,"down",5,2,3,"down",0.6,0.019303261317026,-1.90876630045404,0.0562922459657205,0.150661748153005,0.290191663502509,19.5109311109359
"CLASP2",-0.241244441979426,0.149629670897113,"down",21.5497339685571,0.00374207994940132,"up",0.249093431706469,0.0558021756976483,"up",-3.14625037707391,0.113303488050096,"down",0.141152957423482,0.126909046931818,"up",5,3,2,"up",0.6,0.00114301927800582,1.90845721605675,0.0563321478523201,0.0585315729331934,0.290311925251277,5.06549503534808
"RALA",-0.213989712582859,0.410117106385806,"down",-142.784928098526,0.00619930890224021,"down",-0.107582338082396,0.349651837721242,"down",593.459758672699,0.0611054549918057,"up",-0.0555246533621622,0.462189251214492,"down",5,1,4,"down",0.8,0.0198414005216082,-1.90832267826162,0.0563495236398946,0.152656113924837,0.290316060470598,147.32435669505
"RNF14",-0.31162507152763,0.294720323457001,"down",30.9509498467738,0.0748738786573541,"up",0.087778085725459,0.359559016496451,"up",-10.4074336349925,0.7633865012217,"down",0.213782972246405,0.0207716568012435,"up",5,3,2,"up",0.6,0.05561785121895,1.90777991164203,0.0564196681986044,0.231856054709271,0.290591981133477,8.39431392225316
"CRTC2",-0.0990894355309862,0.61770024916671,"down",-12.1001704795489,0.316833894769401,"down",-0.188486288324658,0.0746206816705044,"down",-59.5153921568626,0.412379129398416,"down",-0.0193980650141382,0.726755985502407,"down",5,0,5,"down",1,0.368299704946441,-1.90733033953241,0.056477823768184,0.568297624888593,0.290726653823909,14.3845072850563
"CDH13",0.060071960264974,0.73968513573406,"up",3.66511116584805,0.64125740133943,"up",0.373136910933474,0.0677878687605018,"up",-52.8434630467572,0.225988991299447,"down",0.158023385012175,0.0893338019697611,"up",5,4,1,"up",0.8,0.144181392812126,1.90724965115754,0.0564882667023786,0.357113138051938,0.290726653823909,11.4199612937632
"SMCP",0.00928134768224869,0.950371237586153,"up",-1.27164903264626,0.0530547100601856,"down",-0.0165323450393045,0.878006502954636,"down",2.12615837104072,0.580547693206474,"up",-0.0957332004732441,0.0311821838816278,"down",5,2,3,"down",0.6,0.161534382276778,-1.90719295107238,0.0564956059608715,0.375720794219721,0.290726653823909,0.703870859376356
"GPRIN3",-0.0546747320514827,0.754925309152376,"down",12.8010173253642,0.159192150533111,"up",0.41022018238758,0.103059109215033,"up",82.640696832579,0.0862636590373908,"up",0.0571541768802752,0.62973778522139,"up",5,4,1,"up",0.8,0.147017932539941,1.90680502818932,0.0565458399893668,0.359781684875602,0.290879474719837,19.1927526498525
"CYB561D2",0.186266219118406,0.366131193064662,"up",-19.1507171495739,0.260435898362931,"down",-0.180729753277208,0.188559630707573,"down",61.4537202111615,0.570467840600418,"up",-0.189658329989993,0.0153304984241387,"down",5,2,3,"down",0.6,0.0637089698464603,-1.90670720032027,0.0565585140660938,0.246665898813498,0.290879474719837,16.2322183326242
"VN1R4",-0.164340032747537,0.481425762185871,"down",-1.51289566020178,0.105369598911502,"down",-0.129089606812946,0.227727962367629,"down",1.2719012066365,0.506941312262459,"up",-0.0262703569906859,0.382268041207102,"down",5,1,4,"down",0.8,0.271650936646607,-1.90649655770799,0.0565858118686492,0.485466912083291,0.290934448636081,0.62089937267789
"MON1B",-0.274486562747527,0.214030685146744,"down",-27.9087519303695,0.0121396473778678,"down",0.145860801517903,0.235891512832898,"up",63.4660731523377,0.345304100939202,"up",-0.131577933767078,0.0462274992689319,"down",5,2,3,"down",0.6,0.0104925109185469,-1.90620662064092,0.0566234036090137,0.122473378066612,0.291042300768513,18.3853500761479
"VDAC3",0.328687956300634,0.178033763570944,"up",284.674077991828,0.0299531765627314,"up",-0.23235160676627,0.0664356855208496,"down",237.459746606334,0.320748245522967,"up",0.138643289002557,0.0596430023474747,"up",5,4,1,"up",0.8,0.00813854599216266,1.90600953166011,0.0566489690111581,0.112784334931808,0.291076288084676,104.566701490046
"DSCAML1",0.116999361929075,0.500400436177077,"up",-1.51431215195276,0.104718804440359,"down",-0.155620072876661,0.195397148962946,"down",-0.592450980392158,0.858696254924768,"down",-0.0892172099166663,0.114756197009737,"down",5,1,4,"down",0.8,0.182422654288924,-1.90583623843034,0.0566714556827095,0.396981941975897,0.291076288084676,0.493719955413464
"TMEM181",-0.245623010581497,0.369487872945028,"down",42.1165780490603,0.293969468959428,"up",0.221747556257238,0.129294793886121,"up",118.754223227753,0.0099051483876777,"up",0.0876432616059933,0.342034374692127,"up",5,4,1,"up",0.8,0.030152044810418,1.90577143652734,0.0566798663388041,0.180443064938141,0.291076288084676,32.2851630210516
"ZFP41",0.0827718776021635,0.631011840021672,"up",-3.78340907133761,0.022938191676721,"down",-0.31136255579642,0.083908154147356,"down",2.57899396681749,0.440758240248587,"up",-0.0448752406458637,0.326711547709417,"down",5,2,3,"down",0.6,0.0679285773371324,-1.9054788699459,0.0567178515655396,0.254795186000522,0.29114226019626,1.36028254243991
"BOC",-0.166659268496384,0.227947762684447,"down",-12.3827267413207,0.538154599633751,"down",-0.402895401816917,0.0726700319399646,"down",-353.350984162896,0.00826198395051049,"down",0.0873322094089209,0.449746355049698,"up",5,1,4,"down",0.8,0.0238228617438729,-1.90541648611823,0.0567259538762251,0.164380403479756,0.29114226019626,73.2781195567878
"CDCA3",-0.148191894521103,0.443119047507893,"down",-123.445389588528,0.00360835044760321,"down",0.127249221679689,0.550244021050148,"up",219.925044494721,0.398853271092205,"up",-0.186908409280971,0.122321824083586,"down",5,2,3,"down",0.6,0.0282095821130531,-1.90469229915389,0.056820080617208,0.17554509681878,0.291539939124673,68.7665567217462
"GSTM5",-0.292684128767742,0.0658156328854744,"down",-4.75606340291479,0.0245297095801816,"down",-0.0252369149190371,0.819270892609787,"down",-24.0928220211161,0.224729794247528,"down",0.0264145325087227,0.635493657844335,"up",5,1,4,"down",0.8,0.0711390536807893,-1.9039949364878,0.0569108436425713,0.259685865311766,0.291920131211397,5.83864420004528
"PPP1R9B",0.0753498611297193,0.677254239855098,"up",-1.25370273456194,0.299278995124093,"down",-0.210028901950047,0.073952185523889,"down",8.73995776772249,0.444768690145502,"up",-0.0877997503255268,0.080095825002903,"down",5,2,3,"down",0.6,0.12951931515315,-1.90358807781888,0.0569638527368199,0.339722478231703,0.292106501285385,2.07336780313794
"ARRB2",-0.0686634366770838,0.584543052466319,"down",-1.60661828988426,0.863264473109429,"down",-0.201786628360559,0.20060712208023,"down",-25.6336681749623,0.5806479642472,"down",-0.120568429683329,0.148839879616594,"down",5,0,5,"down",1,0.487443539421537,-1.90309386866616,0.0570282978599511,0.65795752575232,0.292351388239029,5.52626099191351
"R3HDM2",-0.0379914910485498,0.865435977827138,"down",87.415199105621,0.0752584999991016,"up",0.132101499253448,0.311615008694134,"up",218.275469834087,0.265456370003958,"up",0.0585207048061766,0.374805344294126,"up",5,4,1,"up",0.8,0.258554634783359,1.90271058154065,0.0570783204451546,0.472730488969574,0.292522217448149,61.1838565269632
"KRT13",-0.061295017715168,0.71014319343291,"down",-19.1750360182192,0.330345866906303,"down",-0.198490111475192,0.145773055009737,"down",-2.21502187028658,0.612542732605393,"down",-0.0732294375542426,0.375861347031484,"down",5,0,5,"down",1,0.468228718543527,-1.9024526299069,0.0571120061100444,0.644773973076333,0.292577987596077,4.34461449105008
"GPR68",-0.118556644044636,0.640410433671557,"down",3.44506943984999,0.233470920179584,"up",-0.234579788908098,0.0231657452514485,"down",-79.6098242835595,0.127871744921318,"down",-0.0515585485622343,0.229329708267794,"down",5,1,4,"down",0.8,0.0487382668769635,-1.90237147392093,0.0571226076142367,0.219939377771716,0.292577987596077,16.6919177409849
"CNOT1",0.0561257843462322,0.596423431966706,"up",-16.2457059639953,0.566063766533354,"down",-0.284036480415411,0.0865050563671373,"down",12.4723778280543,0.322698120247836,"up",-0.164622712237369,0.0197619354986559,"down",5,2,3,"down",0.6,0.0705405184126713,-1.9019118854009,0.05718267510362,0.258789731079665,0.29280003501611,5.84457375380972
"LOC100288911",-0.0618525915559989,0.762440011001444,"down",-2.38651418888096,0.498917437087844,"down",-0.119123409003034,0.357663537009361,"down",-66.8666734539969,0.00286635304278833,"down",-0.0340097952178438,0.576135434087556,"down",5,0,5,"down",1,0.0788692950471737,-1.90137558931253,0.0572528345627557,0.271994988197878,0.293073612809992,13.8936346877309
"ITGA8",0.11953240482934,0.495657903888173,"up",-0.257045125729398,0.433981107718863,"down",0.172434845434031,0.0192044966528785,"up",-68.2342858220211,0.207989464148195,"down",0.0530480103870581,0.0631467805768793,"up",5,3,2,"up",0.6,0.0328097525773822,1.90055514528959,0.0573603054228481,0.186487525524415,0.293537969644181,13.7672692416802
"ATF6B",0.0888406739139612,0.581138023721479,"up",1.47903414770581,0.314741791069213,"up",0.212092192915365,0.121874685974985,"up",17.564479638009,0.482894363409859,"up",0.031841832243268,0.585274662298463,"up",5,5,0,"up",1,0.428788562906572,1.90023902337487,0.0574017593269103,0.61622308441663,0.29366431604249,3.87525769695748
"KDM6A",-0.106759935945678,0.613502594579629,"down",10.7136111870478,0.46690747388061,"up",0.302172342000835,0.238855270069492,"up",5.37354826546003,0.0938698371109888,"up",0.187775798192293,0.127326330017949,"up",5,4,1,"up",0.8,0.16328334626861,1.9000534307325,0.0574261081858147,0.377585714702361,0.293703105719976,3.33677350572933
"ALS2",-0.294020143507207,0.177795807369303,"down",34.3524009081622,0.00278220925373659,"up",0.342930355794124,0.105560071696148,"up",-11.5796817496229,0.404461549655096,"down",0.113876071097933,0.192417362780093,"up",5,3,2,"up",0.6,0.00568368281992132,1.89980849898763,0.0574582551942975,0.100034726080519,0.293738231324573,9.33658184563687
"C3orf58",-0.499372556679917,0.035724595762113,"down",0.283222518156249,0.643277973307555,"up",-0.170154322450151,0.497180687250676,"down",-1.39369457013574,0.647545073108787,"down",-0.0544613706830764,0.244587827664516,"down",5,1,4,"down",0.8,0.245143444684455,-1.89974559563603,0.0574665136010339,0.460304472216062,0.293738231324573,0.480181067621027
"YIPF5",-0.336323559508728,0.165376691787522,"down",53.6182255819794,0.119314399759025,"up",0.244762593605534,0.179370543278424,"up",-96.4199200603319,0.451216310853722,"down",0.266162732170022,0.0104408245846832,"up",5,3,2,"up",0.6,0.015087651845872,1.89951713890059,0.0574965153547772,0.137657569866742,0.293805851653918,30.1770789055191
"CISD2",-0.136032274325839,0.558798477914682,"down",3.46863551635112,0.287367900439891,"up",0.441565556787883,0.0306580997443779,"up",46.4242609351432,0.578950054597546,"up",0.0372376681969222,0.330185643658968,"up",5,4,1,"up",0.8,0.175888741480603,1.89914801316349,0.0575450177839112,0.390326805566277,0.293862011271157,10.101546390161
"CNIH4",-0.131072221466909,0.655929078264816,"down",12.8626192640947,0.0309789246313549,"up",0.0561037856647561,0.510481459722766,"up",22.8424004524887,0.197424235773531,"up",0.120190480737111,0.282965477138979,"up",5,4,1,"up",0.8,0.135498192004507,1.89911407129961,0.057549479388456,0.346178305012601,0.293862011271157,7.20247724089044
"UBE2D3",-0.335989534498667,0.0689648651899768,"down",47.39239653527,0.10609287540371,"up",0.117977571645722,0.103228406843113,"up",2.31258295625942,0.262711654119452,"up",0.294484767312437,0.0678367839244585,"up",5,4,1,"up",0.8,0.0130510361354844,1.89903546776607,0.0575598128033877,0.13028878179397,0.293862011271157,10.0906862729972
"CWH43",-0.143468820122745,0.560868523599924,"down",-4.90826094870772,0.343258697200253,"down",-0.335606904088639,0.243313317608639,"down",-8.54595098039215,0.757137371625677,"down",-0.215692550894999,0.290052700063183,"down",5,0,5,"down",1,0.517582098307822,-1.89892293884234,0.0575746088190108,0.680009549335268,0.293862011271157,2.82979604084125
"SLC25A1",-0.000525819735729414,0.997696667140876,"down",-48.9536186225739,0.0217643373292598,"down",0.113731797556919,0.553572166278681,"up",-8.28017873303162,0.938582116817233,"down",-0.201107821070795,0.0271738541896443,"down",5,1,4,"down",0.8,0.0945923241549669,-1.89878745687848,0.0575924270410098,0.294950479136262,0.293867330171095,11.5098325587938
"PIGA",-0.143903485786034,0.382937459380426,"down",31.3414528925458,0.169226123034912,"up",0.198327302075569,0.275773423366618,"up",110.392978129713,0.160913607679913,"up",0.176994344092047,0.118735375477676,"up",5,4,1,"up",0.8,0.100648851813303,1.89857515343099,0.0576203578378744,0.303008182255572,0.293924230706478,28.4507312308425
"KCNC3",-0.0414550973463361,0.818951380357598,"down",-4.47526019712998,0.126874126671908,"down",-0.349148047909758,0.126159984006515,"down",3.55610558069381,0.396818093662567,"up",-0.0443850046678299,0.263880310636683,"down",5,1,4,"down",0.8,0.213669868345644,-1.89835245538693,0.0576496682564554,0.429427408255149,0.29395608946107,1.69327078554954
"WWC2",-0.154912692785781,0.387465687123012,"down",-0.387741296405132,0.569753072731231,"down",-0.134658511501012,0.171829527430907,"down",0.217608597285068,0.910060176583896,"up",-0.0428126533500286,0.271729293010645,"down",5,1,4,"down",0.8,0.500331125699747,-1.89827271924851,0.057660165746888,0.667903290564621,0.29395608946107,0.187546750265404
"C11orf97",0.261840697182503,0.302341520591249,"up",-1.15555139309852,0.0195548436191175,"down",-0.0504312279411698,0.654959181970806,"down",-0.115319758672699,0.982005338717453,"down",-0.070867067794547,0.030981112242964,"down",5,1,4,"down",0.8,0.0534166661315319,-1.89813110267896,0.0576788138903173,0.22743663783737,0.293964206821845,0.330802028937888
"CASKIN1",0.119182813996437,0.539923260829036,"up",-2.10734469739585,0.0674191846685649,"down",-0.22377030169229,0.0717231206867781,"down",-8.3270452488688,0.478445321705157,"down",-0.0314480126781896,0.484706896717681,"down",5,1,4,"down",0.8,0.138799912022572,-1.89799865855799,0.0576962587377971,0.350724428545493,0.293964206821845,2.16175821492631
"DALRD3",0.0599933137733919,0.702994255599869,"up",-3.32248756545345,0.146816455358319,"down",-0.323974935312102,0.186259938916116,"down",10.2770746606335,0.339981037103354,"up",-0.146952556246014,0.0570883991053862,"down",5,2,3,"down",0.6,0.105887608592297,-1.89763118736695,0.0577446830906327,0.309496514216427,0.293964206821845,2.82609660628369
"DEXI",-0.0663892360282088,0.832447417881472,"down",-31.6991875344584,0.00336845971357712,"down",-0.0178484146928832,0.827662928069238,"down",-20.609503770739,0.752355587316442,"down",-0.0519881060356646,0.439047200975907,"down",5,0,5,"down",1,0.157741618563223,-1.89762885432494,0.0577449906404497,0.371193883802601,0.293964206821845,10.4889834123908
"HERC5",-0.173934569050786,0.395527809577038,"down",-29.337579350643,0.260138263641863,"down",-0.534912619665118,0.100644215232771,"down",-44.6017481146304,0.229703224681519,"down",0.0132381180512906,0.929747636239714,"up",5,1,4,"down",0.8,0.270080813405878,-1.89762372926684,0.0577456662484426,0.483726829980676,0.293964206821845,14.9322825544081
"ARL1",-0.0679320469204412,0.642614664313965,"down",23.7396262584834,0.25397404289013,"up",0.209797019783706,0.0696689466360723,"up",46.5221711915534,0.561616221959646,"up",0.0789909328783065,0.268871317905706,"up",5,4,1,"up",0.8,0.238904108012313,1.89660341069241,0.0578803001153127,0.455046975236201,0.294532177340784,14.1237034899238
"RABGGTB",-0.0958770132028358,0.689877116791335,"down",62.7679071553111,0.0412285091843961,"up",0.216675833219951,0.0858880709221622,"up",62.9257677224735,0.691730401341857,"up",0.0521747375074671,0.56625464668647,"up",5,4,1,"up",0.8,0.177429847603523,1.89652342664941,0.0578908652500039,0.391661193396045,0.294532177340784,25.211680492343
"CKAP4",0.307919011679153,0.369643076190956,"up",-0.53184823698977,0.509803386449639,"down",0.519842852835228,0.012375964903892,"up",104.005582202111,0.776718648763186,"up",0.0940492433146711,0.432382431535144,"up",5,4,1,"up",0.8,0.159565484731685,1.89629896761208,0.0579205227239847,0.373404061571063,0.294597501903612,21.091848309386
"TCOF1",0.114387870042555,0.586544345195098,"up",-17.1747546964863,0.113781839961645,"down",-0.169258786789746,0.30737479526026,"down",-0.811869532428367,0.896917917904149,"down",-0.0851108306609872,0.0820740080484951,"down",5,1,4,"down",0.8,0.224165188793167,-1.89530698291172,0.0580517435996766,0.441534648724169,0.295179214117717,3.67107634328159
"ATP6AP1L",-0.15669332920972,0.350181483144051,"down",16.4952583841988,0.000427723906477465,"up",-0.243735167802108,0.135149885007004,"down",8.94531372549019,0.00728255969538648,"up",0.0624975519117984,0.0758587325639657,"up",5,3,2,"up",0.6,6.58890693219862e-05,1.89464586431008,0.0581393342379197,0.0279072018849097,0.295488494864786,5.18069963172252
"KCNIP4",-0.267630566435044,0.212719460806667,"down",-6.11079598337601,0.193549864992335,"down",-0.189477403408319,0.0770483569775612,"down",-23.9232714932126,0.32248882142858,"down",0.0244680371087272,0.57155163866828,"up",5,1,4,"down",0.8,0.13616812720249,-1.89459327842634,0.058146305976989,0.347102273232964,0.295488494864786,6.10312869670814
"JARID2",-0.065010781039645,0.755733653585365,"down",-34.6021947638638,0.11390480796558,"down",-0.204234706867104,0.118327456759748,"down",30.2776659125188,0.701377804020427,"up",-0.0318702497207913,0.43739919534218,"down",5,1,4,"down",0.8,0.317255054926403,-1.8942758853808,0.0581884001095893,0.525043783277155,0.295616648700602,13.036195282802
"PROM1",-0.00712493753637372,0.976534591137507,"down",19.8067939367924,0.928206948681859,"up",0.621349893588658,0.17383192547139,"up",817.433376319758,0.039073268220245,"up",0.399621592644506,0.211977192315239,"up",5,4,1,"up",0.8,0.208276010195452,1.8939273776803,0.0582346499721006,0.423074826513394,0.295715905503667,167.653653336064
"TSN",-0.124184211783034,0.57745241329493,"down",96.4391397390957,0.150099001395657,"up",0.282489993710101,0.164769136764387,"up",285.032108597285,0.126720199900478,"up",0.0597041204936925,0.352229516054088,"up",5,4,1,"up",0.8,0.142760593263919,1.89386667312688,0.0582427090922407,0.355343559556298,0.295715905503667,76.3875253324735
"DBNDD1",0.126454434567955,0.433158255110801,"up",-6.74542483376012,0.109283377601627,"down",-0.32776734574619,0.0882467248523905,"down",-5.55503695324284,0.353216868675076,"down",-0.0944316236981639,0.324836248194967,"down",5,1,4,"down",0.8,0.121964619310989,-1.89374712850022,0.0582585825137384,0.32968714471836,0.295715905503667,2.56982303820305
"C9orf69",-0.0337088357693115,0.805856058092828,"down",-35.7915822789415,0.0756821245225993,"down",-0.0015244571693272,0.991669311583377,"down",-120.303515837104,0.357007810649937,"down",-0.104164326484766,0.138512841840026,"down",5,0,5,"down",1,0.310977348954257,-1.89344497224161,0.0582987195679324,0.520323486334504,0.29583391386775,31.2468991470938
"DNAJB1",-0.188450544261718,0.666316601771402,"down",-398.284421734813,0.033305451070224,"down",-0.349285444253395,0.191923066949937,"down",243.387787330317,0.363108826892649,"up",-0.0856345699406895,0.463108185794252,"down",5,1,4,"down",0.8,0.152075485375744,-1.89313338436168,0.0583401335319247,0.365376596298386,0.295909183840635,128.459115924717
"DTX3L",-0.220262235563789,0.460408399905852,"down",-23.7050899261856,0.73798582371059,"down",-0.117932022263277,0.286583034307684,"down",-79.6717383107088,0.603435849316595,"down",-0.0988260372276817,0.176407688784709,"down",5,0,5,"down",1,0.519007729290184,-1.89307919805194,0.0583473380707629,0.681011899196554,0.295909183840635,20.7627697063898
