"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
6.23124563286554,3.46937244644951,0.756684183089525,4.58496757826249,4.54056887449174e-06,0.00610439421332404,"ENSG00000260792.1"
12.3312404098884,2.80977926556266,0.615794997149187,4.56284847809822,5.0464235509571e-06,0.00628896178435695,"ENSG00000188385.12"
9.76227949012809,3.11089735953049,0.682900762400388,4.555416439419,5.22818962602415e-06,0.00628896178435695,"ENSG00000196090.12"
51.405463952006,-6.91562053001705,1.52191246292968,-4.54403304951225,5.51879993031284e-06,0.00630660862036499,"ENSG00000250337.7"
17.0048751792212,2.3166840307521,0.512794503907549,4.51776298907013,6.24963817118801e-06,0.00680168954297628,"ENSG00000168427.9"
10.6170773596109,2.67519421873012,0.5977507924123,4.47543399806136,7.62562537204107e-06,0.00709152065531303,"ENSG00000131095.13"
9.20397102766764,2.96973114384288,0.664104754654475,4.47178118064821,7.75707794280577e-06,0.00709152065531303,"ENSG00000274114.2"
9.56324330696371,3.59232778224602,0.799364645041384,4.49397881746452,6.99045850196157e-06,0.00709152065531303,"ENSG00000279080.1"
6.16584694223768,3.60500438879191,0.803596215420203,4.48608930656405,7.25423446067154e-06,0.00709152065531303,"ENSG00000279770.1"
12.9927020852366,2.5147412369606,0.566480793299456,4.43923477495776,9.02792931350579e-06,0.00764197498000648,"ENSG00000165323.15"
70.7950054644572,-6.52840414401568,1.47010230592395,-4.44078219434711,8.96324801994907e-06,0.00764197498000648,"ENSG00000281990.1"
5.43321431872694,2.89924660680265,0.659560854185044,4.39572268185165,1.10404814499062e-05,0.00901179298348596,"ENSG00000269425.1"
8.55260753416866,3.31897900871125,0.761133482278051,4.36057417784018,1.29721595998662e-05,0.0098826235884981,"ENSG00000235138.1"
13.7966667648187,2.59383548407669,0.593949528272759,4.36709747311311,1.25908547070181e-05,0.0098826235884981,"ENSG00000257790.1"
63.5322360550845,1.84646976520454,0.424866595117346,4.34599892395531,1.3864324827696e-05,0.01022158528829,"ENSG00000224086.6"
20.8269681288303,2.56906050082608,0.594833710899182,4.31895579176667,1.56769177966399e-05,0.0111967486325689,"ENSG00000164604.13"
8.87543051706644,2.40717828239259,0.566164628384391,4.25172849328599,2.12126933807207e-05,0.0138518887776106,"ENSG00000070808.16"
32.9549385894672,2.53531066404235,0.595750133666982,4.25566109139903,2.08432229056426e-05,0.0138518887776106,"ENSG00000196218.13"
6.35148587729626,3.88232584332741,0.912798975687155,4.25321012263932,2.10727671224855e-05,0.0138518887776106,"ENSG00000270641.1"
9.14838264545993,2.31802106151659,0.548768558881198,4.22404130849343,2.39960037484817e-05,0.0152341296019875,"ENSG00000042781.14"
23.7499533801808,3.03784272820912,0.72073623915117,4.21491603056739,2.49871139624994e-05,0.0153476809376998,"ENSG00000126895.15"
10.5843759591904,2.60044142116537,0.617657173737287,4.21016954345524,2.55179118631631e-05,0.0153476809376998,"ENSG00000276170.4"
17.7840499835498,3.03049802356243,0.725439928039479,4.17746240099084,2.9477937243918e-05,0.0172748270694806,"ENSG00000073150.14"
16.0678969877793,3.48412102765306,0.841242992962465,4.14163452985636,3.44839513660033e-05,0.0183286211272094,"ENSG00000171811.14"
44.9702595627603,2.90288241855123,0.698563943009792,4.15549993325455,3.24577039657945e-05,0.0183286211272094,"ENSG00000186281.12"
12.3216342413817,-5.96100210651155,1.43748633677696,-4.14682348903358,3.37119753801276e-05,0.0183286211272094,"ENSG00000229814.1"
14.4586014642394,2.31007292220606,0.55707102959654,4.14681934524425,3.37125852623976e-05,0.0183286211272094,"ENSG00000269934.3"
33.2088079722638,1.77022473335944,0.429096325154851,4.12547167054065,3.69975724455692e-05,0.0187906559609663,"ENSG00000157103.12"
6.59842054246046,3.33872337205435,0.809089237900567,4.12652055627103,3.68293097592208e-05,0.0187906559609663,"ENSG00000186235.11"
33.8025122050187,-3.23220896616766,0.794033967587515,-4.07061800641598,4.68885817485805e-05,0.022325802830496,"ENSG00000241360.2"
21.6435552393617,-4.33439087439566,1.06458637272016,-4.07143185885493,4.67250313116213e-05,0.022325802830496,"ENSG00000242616.4"
28.2849769799011,2.27139854904117,0.55681071788723,4.07930105523075,4.51713078800572e-05,0.022325802830496,"ENSG00000263006.6"
11.1702289681936,2.72572469513297,0.673701033696482,4.04589656064114,5.21232466611929e-05,0.0243117714783993,"ENSG00000164082.15"
89.5400421948749,-4.36984219272883,1.0841348347933,-4.0307183686815,5.5606640050658e-05,0.0254177951671558,"ENSG00000240041.1"
5.24157182507583,3.03819416569891,0.759689790581146,3.99925627982279,6.35418445166658e-05,0.0275210184121233,"ENSG00000166111.10"
